price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade
969000.0,4,2.0,2450,5000,2.0,5,8
339888.0,4,1.75,1440,6144,1.0,5,6
269950.0,3,2.25,1660,7003,2.0,3,7
1190000.0,3,2.5,2510,4600,2.0,3,10
198000.0,3,1.0,860,5185,1.0,4,6
350000.0,2,1.0,1220,28703,1.0,4,7
319000.0,4,2.25,2390,7350,2.0,3,8
1340000.0,5,2.25,4200,5800,2.5,4,9
2700000.0,5,2.75,3831,13800,2.0,3,9
396000.0,3,1.0,1980,9540,1.0,3,7
480000.0,3,2.0,1580,7400,1.0,3,7
535000.0,6,1.75,2460,6000,1.0,4,7
425000.0,5,2.75,2110,5120,2.0,3,7
408000.0,3,2.5,1470,1204,3.0,3,8
310000.0,1,0.75,520,2885,1.0,4,6
292000.0,3,2.5,1950,7421,2.0,3,8
217000.0,2,1.0,770,9715,1.0,4,6
398500.0,4,2.5,2250,6064,2.0,3,8
2250000.0,3,3.0,4040,7200,1.5,4,9
585000.0,4,2.5,2330,45860,2.0,3,9
399950.0,3,1.0,1720,8910,1.0,4,7
212000.0,3,1.0,1040,6800,1.0,5,6
539000.0,3,2.0,2070,9195,1.0,3,8
390000.0,3,3.0,1550,1608,2.0,3,8
560000.0,3,2.5,2020,11935,1.0,4,9
1900000.0,4,3.25,4130,112521,2.0,3,11
830000.0,4,3.25,3330,7809,2.0,3,9
224950.0,4,2.5,2260,9686,1.0,4,7
375000.0,3,2.5,1950,6871,2.0,3,8
645000.0,3,2.5,2930,19900,1.5,3,9
599000.0,3,2.75,1960,2500,1.5,5,7
515000.0,4,2.5,2980,12534,2.0,3,9
135000.0,2,1.0,780,6685,1.0,4,5
485000.0,3,2.5,1650,4218,2.0,3,8
890000.0,3,3.25,4030,12765,2.0,4,9
800000.0,2,1.0,1050,8750,1.0,4,7
310000.0,2,1.0,770,8149,1.0,4,6
385000.0,1,1.0,620,5100,1.0,3,6
473975.0,3,2.5,2330,3610,2.0,3,8
580000.0,3,2.0,2040,4800,1.0,4,7
269500.0,4,2.25,1700,7056,2.0,3,7
274000.0,2,1.0,820,6200,1.0,4,6
347000.0,2,1.75,1315,2162,2.0,4,8
270000.0,3,1.75,1390,10905,1.0,3,6
1430000.0,3,2.0,1890,12017,1.0,3,8
220000.0,3,1.75,1460,7226,1.0,3,7
243000.0,3,1.0,1480,15416,1.0,4,8
457500.0,3,1.75,1840,4030,1.0,5,7
340000.0,2,1.75,1880,7208,1.0,3,7
657500.0,4,1.5,1910,5000,1.5,3,7
332500.0,4,2.5,2220,4720,2.0,3,7
340000.0,3,2.0,1410,10015,1.0,3,6
350000.0,4,3.0,3380,16133,1.0,3,8
428000.0,4,2.5,1950,5602,1.0,5,7
515055.0,4,2.5,2400,8320,2.0,3,8
450000.0,3,1.75,1560,8968,1.0,4,8
190000.0,3,1.0,1040,8910,1.0,3,6
299000.0,3,2.5,1850,4600,2.0,3,7
294000.0,4,2.25,2190,3746,2.0,3,8
320000.0,2,1.0,1380,5820,1.0,3,7
641000.0,5,2.75,3710,8674,2.0,3,9
286651.0,3,2.5,1830,4997,2.0,3,7
607500.0,4,2.5,2460,45738,1.0,4,8
765000.0,3,1.0,1270,6500,1.0,4,7
334950.0,4,1.75,1700,40973,1.0,3,8
426000.0,3,1.0,1130,9147,1.0,5,7
775000.0,3,1.75,1640,18730,1.5,4,7
343000.0,2,1.5,1040,8526,1.0,5,6
470101.0,4,2.5,2320,7800,2.0,3,8
772500.0,4,1.0,1720,4410,1.5,3,7
1440000.0,4,3.75,4410,9231,3.0,3,11
270000.0,3,2.5,1770,8640,1.0,3,7
406100.0,3,2.25,1410,1332,3.0,3,8
332544.0,2,1.75,1710,4187,1.0,3,7
110000.0,2,1.0,790,8250,1.0,3,6
461000.0,4,1.0,1260,8505,1.5,5,7
615000.0,3,2.25,2300,8067,1.0,4,8
550000.0,2,1.0,1070,3000,1.0,4,7
1060000.0,4,3.5,3850,8100,2.0,3,11
1560000.0,5,2.5,2870,16238,2.0,4,8
312000.0,4,2.5,1830,5175,2.0,3,7
217000.0,3,1.0,1110,9827,1.0,3,7
439000.0,3,2.25,1830,13477,1.0,4,7
620000.0,6,3.5,3600,6875,2.0,3,8
915000.0,4,2.5,3210,8532,2.0,3,10
425000.0,4,2.0,1490,5300,1.0,3,7
435000.0,2,1.0,990,5643,1.0,3,7
276000.0,2,1.0,720,4000,1.0,3,6
327500.0,3,2.25,2310,7200,2.0,3,8
715000.0,3,3.25,3060,9055,2.0,3,10
272000.0,3,1.5,1380,11760,1.0,4,7
266000.0,2,1.0,700,5559,1.0,5,6
400000.0,3,2.5,1450,8064,1.0,3,8
495000.0,3,3.5,2380,6250,2.0,3,8
424950.0,4,2.5,2760,5564,2.0,3,7
230000.0,3,1.0,940,10875,1.0,3,7
255000.0,2,2.0,1360,5433,1.0,3,8
336000.0,3,3.0,1790,13350,1.0,3,7
410500.0,3,1.0,1150,6800,1.0,3,7
502700.0,4,3.5,2710,14016,2.0,4,8
505000.0,3,2.5,2400,9601,1.0,5,7
465000.0,3,2.5,2870,25663,2.0,3,10
655000.0,3,1.75,1800,5102,1.0,3,7
355000.0,3,2.25,1980,7200,1.0,3,8
790000.0,4,2.5,3020,36893,2.0,3,9
710000.0,4,1.75,2120,5400,1.0,4,8
428040.0,3,2.5,2150,9266,2.0,3,8
1370000.0,5,2.25,3510,13843,1.0,3,8
546000.0,2,1.0,970,3400,1.0,3,7
540000.0,4,1.0,1360,5766,1.5,5,7
435000.0,3,2.5,1470,3000,1.0,3,7
540000.0,4,2.25,3040,10283,1.0,4,8
284000.0,2,1.0,860,7204,1.0,3,7
208000.0,2,1.0,820,5700,1.0,5,5
315000.0,3,1.75,1900,7076,1.0,3,7
417500.0,2,1.0,1330,5510,1.0,3,6
345000.0,3,1.75,1240,38095,1.0,3,7
375000.0,3,2.5,1330,1064,3.0,3,8
475000.0,3,1.75,1890,7560,1.0,3,8
985000.0,5,4.25,4650,108464,2.0,3,10
532000.0,3,2.5,1830,8022,2.0,3,8
280000.0,2,1.0,720,5000,1.0,5,6
435000.0,4,2.0,1960,50112,1.0,4,7
223000.0,3,1.0,1220,71191,1.0,3,6
612000.0,3,3.0,1740,3700,1.0,3,7
591000.0,3,1.75,1680,2400,1.0,5,7
800000.0,4,2.25,3220,8436,2.0,3,8
225000.0,3,2.0,1610,8400,1.0,3,8
565000.0,4,2.5,2520,13156,1.0,3,8
499000.0,3,2.5,2090,8505,2.0,3,8
280000.0,3,1.0,1330,20562,1.5,3,5
649950.0,3,2.5,2420,7500,1.0,4,8
420000.0,3,1.75,1510,6360,1.0,4,7
265000.0,3,2.0,1850,16535,1.0,3,7
482000.0,3,1.75,2300,16474,1.0,3,7
452000.0,3,2.25,2600,14810,1.0,4,8
1490000.0,4,4.25,5180,13077,2.0,3,12
375000.0,2,1.0,1810,8527,1.5,4,7
588000.0,5,3.0,2190,4900,2.0,5,7
280500.0,4,2.5,1890,6962,2.0,3,8
210500.0,2,1.75,2040,8600,1.0,4,6
196500.0,3,2.0,1310,7000,1.0,4,7
1400000.0,5,3.5,4010,8510,2.0,5,9
475000.0,3,1.75,1780,8033,1.0,2,7
550000.0,3,2.5,1980,9061,2.0,4,8
1580000.0,3,3.25,3690,7200,2.0,3,11
240000.0,3,1.75,1540,6687,1.0,3,7
272000.0,3,1.0,1130,8100,1.5,3,6
316000.0,4,2.5,2010,7226,2.0,3,8
299000.0,4,2.0,2320,12000,1.0,3,7
736500.0,4,2.5,3180,21904,2.0,3,9
665000.0,4,2.0,2970,52567,2.0,3,8
215000.0,4,1.75,1630,8000,1.0,3,7
275000.0,3,2.25,1620,6415,2.0,4,7
690000.0,3,2.0,1770,1800,3.0,3,8
320000.0,4,2.75,2110,13260,1.0,4,7
750000.0,3,1.75,1590,8285,1.0,4,8
355000.0,3,2.25,1370,1524,3.0,3,8
744000.0,3,2.5,2670,12187,2.0,3,8
583000.0,3,2.5,2600,5100,2.0,3,8
515000.0,2,1.5,1400,5000,1.0,4,7
594000.0,4,1.75,2140,8000,1.0,4,8
303100.0,3,1.5,1640,5650,1.0,3,8
708000.0,5,3.25,3060,11778,2.0,3,8
221000.0,3,1.0,1150,7260,1.0,3,7
325000.0,3,2.5,2000,7205,2.0,3,8
385000.0,3,1.75,1560,5950,1.0,4,6
359500.0,3,2.5,2070,4689,2.0,3,8
525000.0,2,1.0,1000,4950,1.0,3,7
356200.0,3,2.0,1690,10062,1.0,5,7
595000.0,4,2.0,3090,87120,1.0,4,7
560000.0,4,1.5,1790,3420,1.0,4,7
2180000.0,4,3.0,4750,21701,1.5,5,11
365000.0,2,1.0,680,2550,1.0,4,5
368000.0,4,1.75,2100,11942,1.0,3,7
870000.0,4,2.75,2840,4000,1.5,5,8
225000.0,3,2.25,1470,6808,1.0,3,7
1390000.0,4,4.5,4490,24767,2.0,3,11
465000.0,3,1.5,1460,9879,1.0,3,7
750000.0,4,2.75,3150,6343,1.0,3,8
149000.0,3,1.0,1090,2800,1.0,3,6
605000.0,3,2.5,2670,47480,2.0,3,9
413900.0,4,2.25,1770,5236,2.0,3,7
199950.0,3,1.5,1510,6600,1.0,3,6
400000.0,1,1.0,530,13679,1.0,4,6
225000.0,3,1.0,990,8012,1.0,4,7
330000.0,2,1.5,1440,11954,1.0,4,8
802500.0,4,2.25,1950,7000,1.0,3,8
378800.0,5,2.5,2740,5400,2.0,3,8
795000.0,3,2.75,2940,12487,2.0,3,10
460000.0,3,2.0,1200,7320,1.0,3,7
567000.0,3,2.5,2070,10908,2.0,3,8
209950.0,3,1.75,1570,15570,1.0,3,7
261000.0,2,1.0,970,12500,1.0,3,6
365000.0,3,2.5,2200,9696,2.0,3,8
631000.0,4,2.0,1930,3240,1.5,4,7
3800000.0,5,5.5,7050,42840,1.0,4,13
584000.0,3,2.5,1790,3962,2.0,3,8
717000.0,4,2.5,2780,7985,2.0,4,10
667000.0,3,1.5,1720,8100,2.0,3,8
190000.0,3,1.0,1640,8100,1.0,3,6
430000.0,3,2.0,1730,9000,1.0,3,8
475000.0,3,2.5,2280,3710,1.0,3,8
649000.0,2,2.75,2090,23962,2.0,4,8
845000.0,4,3.5,3350,19487,1.0,3,11
390000.0,3,2.5,2770,8820,1.0,3,7
328000.0,4,1.75,1990,7194,1.0,4,8
239999.0,3,2.75,1740,8436,1.0,3,7
920000.0,3,1.75,3670,11884,1.0,4,9
940000.0,4,2.75,3270,9231,2.0,3,10
465000.0,3,1.0,1210,4872,1.0,4,6
307550.0,4,2.5,1980,5909,2.0,3,8
490000.0,4,2.5,2650,9627,1.0,4,8
780000.0,4,2.75,3640,231739,1.5,3,10
560000.0,4,1.5,1810,3400,2.0,3,8
319450.0,5,2.0,2250,5472,1.5,5,7
1500000.0,4,3.25,3860,7199,2.0,3,9
340000.0,4,3.0,2380,20277,1.0,3,8
249950.0,3,1.0,1370,11658,1.0,4,6
499950.0,3,1.0,1830,3000,1.5,3,7
1040000.0,4,1.75,1440,13296,1.0,4,8
750000.0,4,2.5,2510,17200,1.0,4,9
875000.0,4,2.5,3230,256132,2.0,3,9
678000.0,3,1.75,1670,7210,1.0,5,8
354900.0,3,1.0,1720,16552,1.0,4,7
632000.0,5,2.5,2260,10087,1.0,3,8
350000.0,3,1.75,1480,9375,1.0,4,7
990000.0,3,4.0,2550,3900,2.0,3,8
481000.0,4,2.5,2286,8269,2.0,3,8
477000.0,3,2.5,1740,4960,2.0,3,8
560000.0,5,2.5,2880,9000,1.0,5,8
600000.0,6,3.0,2600,9350,1.0,4,8
622500.0,5,2.75,3320,23760,2.0,4,8
410000.0,2,2.25,1660,2128,2.0,4,8
318200.0,3,2.5,1990,3644,2.0,3,7
289000.0,3,2.0,1680,8424,1.0,3,7
240000.0,3,1.0,1150,4825,1.0,4,6
587206.0,3,3.5,1890,1710,2.0,3,8
482000.0,2,2.25,1350,1248,2.0,3,7
485000.0,3,1.75,1650,9500,1.0,3,8
700000.0,3,2.5,2030,8398,2.0,4,9
411500.0,5,3.0,2420,7740,1.0,5,7
285000.0,4,3.5,2770,10505,2.0,3,8
395000.0,4,3.0,1980,7931,1.0,4,7
237950.0,2,1.75,1460,7926,1.0,4,7
199950.0,2,1.0,1010,10057,1.0,3,6
765000.0,4,3.5,2760,4000,2.0,3,8
515000.0,2,1.0,1060,4960,1.0,3,7
470000.0,3,1.5,1510,8000,1.0,4,7
330000.0,2,1.0,880,4000,1.0,3,6
284000.0,3,2.5,2150,9375,1.0,3,8
295000.0,3,2.5,1660,8125,1.0,3,7
350000.0,3,1.0,1370,8162,1.5,3,6
419900.0,3,1.5,1450,7000,1.0,3,7
528000.0,3,2.0,1560,6300,1.0,3,7
304700.0,2,1.0,740,5995,1.0,4,7
715000.0,4,2.5,2927,12171,2.0,3,10
738950.0,4,2.75,2260,12005,1.0,4,8
215000.0,3,1.5,1240,9405,1.0,4,7
300000.0,6,2.0,2040,10812,1.0,4,5
750000.0,2,1.5,1300,7632,1.0,3,7
519900.0,4,2.0,1820,9350,1.0,4,8
499950.0,3,1.5,1350,9315,1.0,3,7
1740000.0,5,3.5,4870,7700,2.5,5,10
630000.0,3,2.5,2460,38794,2.0,3,9
360000.0,4,1.5,1720,6417,1.0,3,7
361000.0,3,1.0,1100,4046,1.5,4,6
713400.0,3,2.25,1810,9845,1.0,4,8
305000.0,4,1.5,1590,131551,1.0,4,7
1430000.0,3,2.75,2710,9204,1.5,3,9
222000.0,3,1.0,1460,8400,1.0,4,6
500000.0,5,3.0,2920,11440,2.0,3,8
725000.0,4,2.5,2490,5170,2.0,4,9
320000.0,3,1.75,2220,11646,1.0,3,7
210000.0,4,1.5,1130,7840,1.0,4,7
419900.0,4,2.5,2750,5767,2.0,3,9
410000.0,4,2.5,2240,4447,2.0,3,7
605000.0,2,2.0,1270,5500,1.5,4,8
738000.0,3,1.75,1520,5500,1.5,5,7
255000.0,2,1.0,960,20954,1.0,3,7
303000.0,3,2.25,1340,873,3.0,3,8
394950.0,3,2.5,1090,7700,1.0,4,7
530000.0,4,3.0,2240,5580,2.0,5,7
475000.0,4,2.5,3740,8700,1.0,3,10
250000.0,4,2.5,1800,8100,2.0,3,7
443500.0,2,1.0,1330,4140,1.0,4,7
390000.0,4,2.0,1900,76877,1.0,3,8
460000.0,5,4.5,3100,7260,2.0,3,8
660000.0,3,3.5,2740,3785,2.0,3,9
515000.0,3,1.75,1570,10939,1.0,3,8
482500.0,3,2.0,1330,6490,1.0,4,7
305000.0,2,1.5,1140,2980,2.0,3,7
237000.0,3,2.0,1290,7952,1.0,3,7
445000.0,2,1.5,1510,2001,2.0,4,8
710000.0,4,2.5,2720,8000,1.0,4,7
180000.0,3,1.0,840,5700,1.0,4,5
280017.0,3,2.5,1850,8770,2.0,3,8
436500.0,4,2.5,2290,11173,2.0,4,8
1260000.0,4,2.5,3200,7535,2.0,3,9
420000.0,3,2.25,1800,9800,1.0,4,7
205000.0,3,1.0,860,7467,1.0,3,6
570000.0,3,1.5,1980,10203,1.0,4,7
287000.0,2,2.5,2410,7500,1.0,3,7
260000.0,4,1.75,1650,7276,1.0,3,7
470000.0,4,1.75,1650,7276,1.0,3,7
700000.0,3,2.5,2410,9916,2.0,4,10
249000.0,3,1.75,1520,7500,1.0,3,8
568000.0,3,1.75,2050,3520,1.0,4,7
500000.0,4,1.0,1720,4011,1.5,4,7
358000.0,5,2.5,2390,8775,1.0,4,7
275500.0,3,1.0,1060,7246,1.0,4,6
495000.0,3,2.5,1860,3150,2.0,3,8
758800.0,5,2.25,1750,5000,1.0,3,8
380500.0,3,2.5,1900,7361,2.0,3,8
3200000.0,7,4.5,6210,8856,2.5,5,11
630000.0,4,2.5,1910,1502,3.0,3,8
457500.0,3,1.0,960,4600,1.5,4,6
235000.0,2,2.0,870,6450,1.0,4,6
410000.0,3,2.0,1400,45738,2.0,4,8
355000.0,3,3.0,1850,9600,1.0,3,7
1300000.0,4,4.0,4270,6002,2.0,3,10
467500.0,3,1.75,2260,8512,1.0,3,7
500000.0,4,4.5,2690,7350,1.5,5,7
995000.0,4,3.5,2780,9550,2.0,5,10
630000.0,4,2.25,2900,9680,2.0,3,7
628000.0,5,2.75,2830,11795,1.0,4,7
655000.0,5,2.5,2560,46786,2.0,3,8
352500.0,4,2.5,2100,10750,1.0,4,8
615000.0,4,2.75,3120,34040,2.0,3,9
165000.0,3,1.0,970,6600,1.0,3,7
243500.0,4,2.5,2300,15188,2.0,4,7
304000.0,2,1.5,950,676,2.0,3,7
369000.0,3,1.5,2110,5195,1.0,3,7
779950.0,4,2.75,2990,4298,2.0,3,9
292500.0,4,2.5,1860,8709,2.0,3,8
500007.0,2,1.75,1820,6050,1.0,3,7
258000.0,4,3.0,2710,7199,1.0,4,7
380000.0,4,2.25,2150,20181,1.0,3,7
650000.0,4,3.0,3720,57499,1.0,3,9
456500.0,4,2.5,2580,11780,2.0,3,9
520000.0,3,2.25,1210,1250,3.0,3,8
506000.0,4,2.25,2040,12000,1.0,4,7
425000.0,3,1.0,980,4800,1.5,3,7
438000.0,5,2.5,1990,6840,2.0,4,7
375000.0,4,2.0,1240,3000,1.0,3,7
337500.0,3,2.25,1530,6600,1.0,4,7
300000.0,4,2.25,2080,7700,1.0,3,7
627000.0,5,3.25,3570,5425,2.0,3,7
1400000.0,5,4.25,4230,6907,2.0,3,10
674725.0,4,2.5,2700,10160,2.0,3,9
325000.0,3,2.75,2200,7000,1.0,4,7
230000.0,5,2.0,1210,12538,2.0,3,7
485000.0,5,1.75,2140,43124,1.0,4,7
315000.0,4,2.5,2740,8400,1.5,3,8
560000.0,3,2.75,1370,1193,3.0,3,8
444000.0,4,3.0,2800,7198,2.0,3,8
325000.0,3,1.5,1060,7488,1.0,5,7
118125.0,2,1.0,790,7153,1.0,4,6
212000.0,2,1.0,790,7153,1.0,4,6
428900.0,4,2.5,2820,5056,2.0,3,9
510000.0,3,2.0,1850,9600,1.0,3,7
416000.0,3,1.5,1110,9762,1.0,4,7
950000.0,4,3.0,3230,438213,2.0,3,9
204000.0,3,1.5,1460,7140,1.0,4,7
7700000.0,6,8.0,12050,27600,2.5,4,13
878000.0,4,2.5,3480,13421,2.0,3,11
350000.0,2,1.0,840,5551,1.0,3,6
659500.0,3,1.75,1820,5500,1.0,4,8
395000.0,3,2.5,1630,15200,1.0,3,7
308950.0,4,2.5,1920,8562,2.0,4,7
710000.0,4,3.0,2750,7500,1.0,5,8
175000.0,1,1.0,620,8685,1.0,4,5
508800.0,3,2.0,1720,10098,1.0,4,8
606400.0,3,3.0,1800,5000,1.5,3,8
245100.0,3,1.75,1300,7958,1.0,3,7
469500.0,4,2.75,1930,13041,1.0,4,8
195000.0,3,1.75,1190,14777,1.0,4,7
1200000.0,3,2.5,3420,16622,1.0,3,10
555500.0,2,1.0,920,10000,1.0,4,7
440000.0,3,1.0,1040,4000,1.0,3,7
485000.0,3,1.0,1260,7250,1.0,3,7
700000.0,3,2.5,2060,10650,1.0,5,8
800000.0,6,4.25,5480,189050,2.0,4,10
440000.0,3,2.0,1860,217800,2.0,3,8
600000.0,3,2.5,1350,187313,1.0,4,7
506000.0,2,1.0,1570,8210,1.0,4,8
474950.0,4,1.75,2030,15400,1.0,3,9
654000.0,3,2.5,2570,5500,1.0,4,7
620000.0,4,2.25,1530,7845,1.0,4,7
390000.0,3,2.0,1510,10827,2.0,3,7
550000.0,3,2.25,1720,9600,1.0,4,7
465000.0,4,2.5,3030,47958,1.0,3,8
700000.0,2,1.75,1679,577605,2.0,3,9
375000.0,4,2.5,1900,9428,2.0,3,8
547000.0,4,1.0,1720,2800,1.5,4,7
525000.0,5,3.25,2480,10277,2.0,5,8
285000.0,3,1.0,1210,4731,1.5,3,7
570000.0,2,1.75,1540,4025,1.0,4,7
409000.0,3,2.5,2740,9168,2.0,3,9
260000.0,4,2.5,1811,4381,2.0,3,8
348000.0,4,2.5,2720,7697,1.0,4,8
389000.0,4,1.0,1520,9800,1.5,4,7
445000.0,4,2.75,2160,7200,1.0,4,7
400000.0,3,1.75,1390,4602,1.0,3,7
302000.0,4,2.5,1740,7895,2.0,3,7
798000.0,3,2.5,2849,9588,2.0,3,10
335000.0,2,1.0,1440,8842,1.0,3,7
585000.0,4,2.5,3000,6892,2.0,3,8
2500000.0,4,4.0,3330,24354,1.0,4,10
555000.0,4,2.25,1720,2300,1.0,3,7
3100000.0,3,3.0,3920,13085,2.0,4,11
265000.0,4,1.5,2050,7100,1.0,3,7
330000.0,4,2.0,1180,7275,1.0,3,7
286000.0,4,1.5,1600,5750,2.0,4,6
970000.0,2,1.0,1290,5376,1.0,3,6
525000.0,4,2.0,2680,14157,1.0,3,8
469950.0,5,2.5,2310,8303,1.0,3,7
435000.0,4,1.0,1450,8800,1.0,4,7
363500.0,4,2.5,2680,7700,2.0,4,8
595000.0,2,1.5,1030,4500,1.0,3,7
275000.0,3,1.0,1320,11090,1.0,3,7
485000.0,3,2.25,2440,47916,2.0,3,8
1250000.0,5,2.5,3370,8113,2.0,3,9
449888.0,3,2.25,2520,78408,2.0,3,9
483000.0,2,1.75,1400,4720,1.0,4,7
445500.0,3,1.75,1880,9360,1.0,4,7
379900.0,5,3.5,2800,7350,2.0,3,7
599950.0,4,3.5,2500,3080,2.0,3,8
263000.0,3,2.5,1720,6847,2.0,3,7
565000.0,4,1.0,2170,12100,1.0,5,7
950000.0,5,3.0,4530,258746,1.5,4,9
922000.0,4,2.5,2620,14126,1.0,4,8
330000.0,3,2.5,1676,18778,2.0,3,7
1530000.0,4,3.75,5850,35070,2.0,4,12
323000.0,3,1.75,1910,8329,1.0,3,8
554000.0,2,2.0,1670,4996,1.0,3,8
500000.0,3,2.0,2050,11454,1.0,3,8
340000.0,4,1.75,1800,5210,1.0,5,7
560000.0,4,1.75,2230,6838,1.0,3,7
279900.0,3,1.0,1400,10800,1.0,3,6
315000.0,5,3.0,2110,10766,2.0,3,7
849000.0,4,2.0,2160,6300,1.5,4,8
325000.0,3,1.75,2420,14862,1.0,3,8
786000.0,4,3.5,3320,8808,2.0,3,9
384000.0,5,2.75,3220,8160,2.0,3,9
700000.0,3,2.5,2490,23891,2.0,3,9
269500.0,3,2.0,1640,8395,1.0,4,7
1150000.0,3,1.5,2170,16600,1.0,3,10
406000.0,3,1.5,1370,7853,1.0,4,7
295000.0,3,1.75,1940,7500,1.5,4,8
375000.0,4,2.0,1757,19370,1.0,5,7
609000.0,6,3.0,2470,9267,2.0,3,8
510000.0,3,1.75,1610,11950,1.0,3,7
190000.0,3,2.25,1590,11745,1.0,3,7
250000.0,1,1.0,780,1033,1.0,3,7
295000.0,3,1.5,720,7450,1.0,1,5
740000.0,3,1.5,1630,4080,1.5,4,8
323000.0,3,1.0,1590,7759,2.0,4,7
713000.0,3,2.75,2310,1850,2.0,3,10
460000.0,3,1.75,1660,9900,2.0,3,8
880000.0,3,1.75,2070,5000,1.5,3,8
1780000.0,4,3.25,3730,7071,3.0,3,11
350000.0,3,3.25,1600,1298,3.0,3,8
292500.0,3,2.5,2095,3438,2.0,3,7
879000.0,4,2.75,4230,31747,2.0,4,10
1180000.0,4,2.5,3200,7500,1.5,5,8
584999.0,4,2.75,2050,17859,1.0,4,7
695000.0,3,2.5,2620,51354,2.0,3,9
360000.0,4,1.75,1750,18810,1.0,3,7
183500.0,3,1.0,1040,8892,1.0,4,6
311000.0,3,1.75,1900,3000,1.5,5,7
263000.0,3,1.75,1660,7210,1.0,4,7
425000.0,3,2.5,2540,5612,2.0,3,9
340000.0,4,2.5,2441,7316,2.0,3,8
360000.0,3,1.75,1810,7200,1.0,5,7
450000.0,3,1.5,2060,44866,1.0,3,8
552000.0,4,2.75,3160,8429,1.0,4,7
294000.0,4,2.0,2930,12840,1.5,4,8
663500.0,2,1.0,1310,5200,1.0,3,7
1980000.0,6,4.5,4800,9097,2.0,3,10
175409.0,4,1.5,1450,5530,1.0,4,6
459000.0,4,3.0,1900,9077,2.0,3,7
339950.0,3,1.0,1050,5402,1.5,4,7
393000.0,5,1.75,1610,15246,1.0,3,6
485000.0,3,1.0,1020,9835,1.0,5,7
250000.0,3,1.0,1250,7920,1.0,4,7
935100.0,4,3.5,3200,8049,1.0,3,8
245000.0,3,1.0,990,9599,1.0,4,6
670000.0,4,2.5,2850,25993,2.0,4,9
1390000.0,3,3.5,4240,21578,2.0,3,10
1250000.0,2,2.5,2310,3313,2.0,3,9
203000.0,3,1.75,1490,8000,1.0,4,7
583000.0,4,2.5,1840,4011,2.0,3,9
575000.0,3,1.0,1740,9163,1.0,3,7
2580000.0,4,3.5,3280,3800,2.0,3,11
1600000.0,5,3.5,4050,20925,2.0,3,10
312500.0,4,2.5,2160,8755,2.0,3,7
455000.0,3,2.75,2720,31314,3.0,3,8
1310000.0,5,3.0,3650,16600,1.0,4,9
325000.0,3,2.25,2450,49658,1.0,3,7
928950.0,4,3.75,3280,6000,2.0,3,9
489950.0,3,1.75,2480,10804,1.0,3,8
550000.0,3,2.25,2120,18255,1.0,3,8
277000.0,4,3.0,1960,5160,1.0,3,7
545000.0,3,1.0,1510,5000,1.5,3,7
615000.0,3,2.5,1490,1410,2.0,3,10
597000.0,4,2.5,2340,7877,2.0,3,9
600000.0,3,1.0,940,19000,1.0,3,6
292000.0,3,1.75,1650,14633,1.0,4,7
623000.0,4,2.5,2710,49044,2.0,3,9
520500.0,3,2.0,1900,8100,1.0,4,7
825000.0,4,1.0,2290,6300,1.5,4,7
1170000.0,5,2.75,3090,12031,1.0,5,9
245000.0,2,1.0,1120,5650,1.0,3,6
830200.0,3,2.5,2680,4990,1.0,5,8
650000.0,4,2.5,2400,7351,2.0,3,9
305000.0,4,2.0,1610,6250,1.0,4,7
319000.0,4,2.25,2380,7400,1.0,4,8
425000.0,4,1.75,2120,15920,1.0,4,7
297500.0,4,2.5,2190,8100,1.0,4,8
725000.0,4,2.5,2740,12899,2.0,4,10
325000.0,3,2.5,1830,7585,2.0,4,8
460000.0,3,1.75,1370,8467,1.0,4,7
1030000.0,3,1.0,2050,4800,2.0,3,8
370000.0,3,2.75,1750,9166,1.0,4,7
431000.0,3,2.5,1710,12677,2.0,3,8
320000.0,3,1.0,1060,5000,1.0,3,7
296500.0,3,2.75,2170,7900,1.0,4,8
359000.0,3,3.0,1320,1071,2.0,3,7
330000.0,4,3.0,1920,12040,1.0,3,7
350000.0,4,2.5,2440,4000,2.0,3,7
242000.0,3,1.5,1640,8922,1.0,4,7
441000.0,2,1.5,1190,3400,1.0,3,7
765000.0,4,2.5,2910,15016,2.0,3,10
365000.0,3,1.75,2080,7800,1.0,5,7
580000.0,2,1.5,1990,6000,1.0,3,6
1610000.0,4,3.5,3920,19088,1.0,3,10
515000.0,5,3.0,2670,11761,1.0,3,7
365000.0,2,1.5,1200,6380,1.0,3,7
295000.0,3,1.5,1640,7222,2.0,4,7
406500.0,2,1.0,870,5750,1.0,4,7
614905.0,3,2.5,2410,7225,2.0,3,8
1400000.0,5,2.25,2640,14959,1.0,4,7
250000.0,2,1.0,990,10556,2.0,3,7
397000.0,4,2.5,1790,6590,2.0,3,7
184000.0,3,1.75,1490,10125,1.0,4,7
2500000.0,4,3.25,3960,16224,2.0,3,12
499100.0,3,1.5,1620,5108,1.0,3,7
676101.0,4,1.5,2270,6010,1.0,3,8
390000.0,4,1.75,2180,7560,1.0,4,7
470000.0,3,2.75,2770,54707,1.5,3,8
415000.0,3,1.75,2410,8944,1.0,4,8
450000.0,3,2.0,1010,2820,1.5,3,7
231000.0,4,2.0,1530,6375,2.0,3,7
358000.0,3,1.5,1810,100188,1.0,5,7
330000.0,3,1.0,1040,11900,1.0,5,6
403250.0,2,1.5,1430,8137,1.0,3,7
239000.0,3,1.0,1200,7810,1.0,4,7
